open,high,low,close,volume,trade_count,vwap
483.52,483.53,483.46,483.46,1430.0,33.0,483.492067
483.59,483.6,483.5,483.54,6169.0,55.0,483.54951
483.35,483.35,483.35,483.35,3689.0,25.0,483.35
483.62,483.76,483.62,483.65,2084.0,12.0,483.662631
483.61,483.63,483.58,483.61,1480.0,13.0,483.613571
483.66,483.67,483.66,483.67,495.0,7.0,483.664673
483.64,483.64,483.32,483.32,1267.0,15.0,483.455833
483.39,483.5,483.38,483.49,1094.0,12.0,483.437708
483.55,483.6,483.45,483.6,1334.0,21.0,483.550833
483.46,483.53,483.46,483.53,2826.0,8.0,483.464956
483.51,483.64,483.51,483.64,808.0,8.0,483.547681
483.65,483.67,483.46,483.47,1524.0,25.0,483.53433
483.43,483.61,483.43,483.59,7523.0,46.0,483.551972
483.63,483.72,483.58,483.72,6708.0,52.0,483.635131
483.69,483.83,483.65,483.82,31119.0,221.0,483.690927
483.78,483.88,483.69,483.73,25908.0,161.0,483.764816
483.76,483.93,483.7,483.7,12909.0,83.0,483.796908
483.75,483.94,483.67,483.93,24652.0,127.0,483.778645
483.84,484.1,483.29,483.92,54906.0,901.0,483.897149
483.99,484.32,483.95,484.32,40419.0,388.0,484.11535
484.32,484.62,484.14,484.58,86779.0,620.0,484.445839
484.58,484.58,484.25,484.27,41109.0,447.0,484.375345
484.27,484.28,483.97,484.15,50403.0,584.0,484.17018
484.14,484.16,483.77,484.03,98023.0,944.0,483.945709
484.02,484.3737,483.54,483.84,2530847.0,24113.0,483.925263
483.85,484.09,483.71,483.96,1337314.0,15226.0,483.908863
483.95,484.23,483.65,484.11,1536298.0,26590.0,483.963508
484.11,484.1916,483.44,483.8495,2415036.0,16936.0,483.821407
483.85,483.86,483.31,483.365,1837217.0,16818.0,483.517273
483.355,483.43,483.06,483.265,1826950.0,16745.0,483.249924
483.27,483.69,483.25,483.325,1431765.0,13499.0,483.486546
483.33,483.395,482.92,483.06,1591672.0,14775.0,483.113802
483.06,483.265,482.89,483.2575,1741287.0,12241.0,483.04444
483.26,483.54,483.115,483.505,869704.0,9530.0,483.340397
483.5,483.5475,483.26,483.3999,1220962.0,7328.0,483.402003
483.39,483.4099,483.0779,483.23,1270658.0,7329.0,483.258009
483.22,483.3501,483.08,483.29,598989.0,6725.0,483.236775
483.28,483.98,483.28,483.91,1193701.0,11081.0,483.653369
483.91,483.96,483.65,483.75,985332.0,8900.0,483.78537
483.75,483.99,483.72,483.7509,1075857.0,9493.0,483.844138
483.76,483.83,483.5613,483.7125,720923.0,8440.0,483.659393
483.715,484.03,483.692,483.97,1008769.0,9529.0,483.887429
483.9701,484.06,483.72,483.86,848593.0,8337.0,483.902147
483.865,483.885,483.625,483.81,802976.0,8334.0,483.759746
483.81,484.095,483.64,484.0399,981383.0,10218.0,483.887896
484.035,484.48,484.03,484.33,1669420.0,14463.0,484.293452
484.33,484.95,484.19,484.845,2236477.0,19488.0,484.542654
484.845,484.94,484.55,484.65,2352883.0,15579.0,484.75811
484.65,484.755,484.33,484.605,2679884.0,18888.0,484.517734
484.6,485.105,484.34,484.88,6428173.0,44545.0,484.805336
484.88,485.24,483.083,485.24,5420301.0,3425.0,484.880282
485.24,485.36,485.2,485.34,72175.0,659.0,485.263693
485.35,485.5,485.3,485.49,344138.0,1037.0,485.385619
485.5,485.58,485.4,485.51,79251.0,679.0,485.515636
485.47,485.54,485.29,485.29,71436.0,579.0,485.382483
485.34,485.55,485.34,485.49,49409.0,320.0,485.429421
485.45,485.49,485.43,485.43,2340.0,79.0,485.452831
485.48,485.48,485.43,485.45,1177.0,30.0,485.462953
485.47,485.9,485.47,485.89,109435.0,540.0,485.74117
485.86,485.9,485.8,485.85,22624.0,134.0,485.850492
485.84,485.92,485.82,485.9,18802.0,166.0,485.865662
485.83,485.9,485.81,485.9,11468.0,126.0,485.839496
485.84,485.86,485.78,485.81,8997.0,153.0,485.820806
485.8,485.87,485.78,485.78,4383.0,83.0,485.830466
485.78,485.81,485.75,485.81,10632.0,112.0,485.773252
485.82,485.99,485.82,485.97,20742.0,234.0,485.92097
486.86,486.91,486.81,486.86,10664.0,112.0,486.856348
486.87,487.07,486.82,487.0,9547.0,135.0,486.9712
486.9,487.1,486.86,487.09,3680.0,41.0,486.955853
487.08,487.15,487.08,487.15,1762.0,25.0,487.134481
487.15,487.26,487.01,487.01,5083.0,65.0,487.098556
487.09,487.09,486.76,486.88,7251.0,80.0,486.822918
486.94,486.97,486.94,486.97,749.0,16.0,486.946
486.92,486.99,486.88,486.92,26348.0,63.0,486.95939
487.07,487.2,487.07,487.17,14956.0,68.0,487.179917
487.14,487.15,487.0,487.07,31066.0,120.0,487.054009
487.12,487.12,487.11,487.12,499.0,9.0,487.11759
487.04,487.04,487.0,487.03,2776.0,29.0,487.020844
487.07,487.11,486.81,487.1,50713.0,438.0,487.0288
487.1,487.14,487.0,487.04,31223.0,215.0,487.094996
487.03,487.26,486.97,487.11,21230.0,155.0,487.14763
487.09,487.22,487.08,487.13,33142.0,160.0,487.136307
487.0406,487.8292,486.08,487.72,186932.0,1584.0,487.415369
487.76,487.88,487.56,487.87,74421.0,557.0,487.710043
487.85,487.92,487.5,487.51,26588.0,424.0,487.690495
487.49,487.56,487.3,487.46,74111.0,554.0,487.443624
487.45,487.57,487.38,487.54,29596.0,753.0,487.470663
487.59,487.8,487.59,487.79,300223.0,1426.0,487.691302
487.81,487.83,487.13,487.369,3589855.0,33022.0,487.470389
487.37,487.44,486.95,487.09,2598277.0,24273.0,487.141734
487.09,487.26,486.4099,487.15,2839299.0,38584.0,486.814974
487.17,487.57,487.0901,487.51,2357928.0,24316.0,487.341206
487.52,488.57,487.37,488.555,3201740.0,29461.0,487.858166
488.565,488.61,487.665,487.95,2728765.0,25174.0,488.047721
487.96,488.24,487.56,487.58,2200260.0,20815.0,487.918545
487.59,488.21,487.48,487.97,1646420.0,16622.0,487.92453
487.97,488.11,487.71,487.76,1380471.0,13771.0,487.889948
487.75,488.4,487.68,488.32,1520637.0,14031.0,488.135704
488.31,488.5,487.91,488.08,1532909.0,14435.0,488.238034
488.08,488.505,487.82,488.33,1051610.0,11319.0,488.153262
488.34,488.65,488.325,488.42,1606906.0,12965.0,488.468672
488.425,488.77,488.37,488.7105,1666508.0,11839.0,488.623336
488.7101,488.735,487.73,487.7552,2578608.0,23084.0,488.158003
487.75,488.195,487.44,488.03,2460022.0,20997.0,487.739362
488.03,488.05,486.98,487.14,2227925.0,20414.0,487.456142
487.14,487.42,486.92,487.3103,2038871.0,16960.0,487.184374
487.32,487.38,486.72,486.735,1987394.0,15631.0,487.086896
486.74,486.86,485.9695,486.22,3228916.0,25848.0,486.398005
486.22,486.84,486.0,486.7801,2039775.0,19211.0,486.383717
486.79,487.07,486.36,486.55,1853075.0,17937.0,486.759088
486.55,486.89,485.78,485.89,2845774.0,24869.0,486.421609
485.89,485.9,485.4,485.51,3545215.0,25353.0,485.61087
485.52,486.4,485.43,486.25,3304083.0,24481.0,485.944379
486.255,486.3,485.01,485.32,13044023.0,77557.0,485.373906
485.32,487.9175,484.41,484.79,8197387.0,5466.0,485.301895
484.81,484.83,484.55,484.74,239152.0,1016.0,484.68625
484.73,485.5,484.73,485.29,546455.0,1016.0,485.059177
485.3,485.62,485.25,485.61,392721.0,617.0,485.409598
485.55,485.58,485.39,485.48,46294.0,378.0,485.464812
485.49,485.56,485.45,485.5,7635.0,115.0,485.511597
485.45,485.69,485.45,485.52,16233.0,287.0,485.596467
485.51,485.55,485.38,485.4,13252.0,242.0,485.476043
485.44,485.48,485.38,485.46,33714.0,267.0,485.41825
485.42,485.42,485.26,485.2891,180788.0,166.0,485.388853
485.26,485.38,485.22,485.32,9023.0,101.0,485.29866
485.36,485.4792,485.2904,485.43,6418.0,92.0,485.35189
485.42,485.43,485.13,485.19,17596.0,176.0,485.294359
485.18,485.31,485.18,485.26,9126.0,100.0,485.212927
485.39,485.46,485.27,485.3,9933.0,132.0,485.390229
485.33,485.47,485.32,485.47,10267.0,162.0,485.407077
485.79,485.87,485.63,485.75,4906.0,71.0,485.743484
485.68,485.89,485.68,485.8,5317.0,50.0,485.778231
485.9,486.09,485.9,486.09,2176.0,26.0,486.039249
486.05,486.07,485.96,485.96,2777.0,26.0,485.995435
485.85,485.85,485.72,485.72,2621.0,26.0,485.793259
485.72,485.72,485.69,485.69,238.0,6.0,485.705974
485.66,485.9,485.66,485.89,801.0,7.0,485.727143
485.84,485.84,485.77,485.77,1005.0,3.0,485.777126
485.77,485.97,485.77,485.97,1290.0,18.0,485.869237
485.66,485.85,485.64,485.83,2568.0,59.0,485.755923
485.62,486.0,485.62,485.99,8267.0,53.0,485.913213
486.0,486.13,485.97,486.1,17763.0,154.0,486.06173
485.86,485.9,485.69,485.9,11199.0,158.0,485.79654
485.85,485.98,485.77,485.98,7720.0,99.0,485.839343
486.01,486.02,485.411,485.411,22124.0,241.0,485.645625
486.04,486.13,485.39,485.66,63980.0,899.0,485.712669
485.66,486.03,485.61,485.94,63439.0,515.0,485.831297
485.97,487.3,485.53,487.08,465929.0,2327.0,486.804154
487.1,487.5,487.02,487.34,161666.0,1307.0,487.272032
487.3401,487.71,487.14,487.57,195923.0,1213.0,487.458562
487.6,487.65,487.3,487.56,115800.0,1000.0,487.504012
487.56,487.7,486.795,486.98,3670318.0,35753.0,487.30833
486.99,487.615,486.77,487.32,2319789.0,22144.0,487.250469
487.33,487.91,486.9,487.615,2210323.0,35189.0,487.435533
487.61,488.305,487.52,488.08,2653945.0,23413.0,487.988183
488.09,488.1701,486.92,487.57,2613235.0,23843.0,487.489183
487.57,487.6,486.86,487.16,1931604.0,16998.0,487.154056
487.17,487.525,486.82,487.51,1788088.0,16154.0,487.15361
487.51,487.84,487.37,487.78,2121076.0,14970.0,487.613072
487.79,487.85,487.26,487.4801,1456626.0,14150.0,487.6251
487.48,488.11,487.38,487.61,2157263.0,17947.0,487.761702
487.62,487.75,486.63,486.85,2245583.0,19445.0,487.024943
486.855,487.2,486.41,486.63,2193366.0,21176.0,486.82413
486.65,486.78,486.17,486.5586,2349061.0,14173.0,486.401201
486.55,486.68,486.18,486.5807,2188712.0,12799.0,486.40451
486.6,487.31,486.46,486.87,2134453.0,17265.0,486.971819
486.87,486.87,486.08,486.274,1768908.0,15131.0,486.329964
486.28,486.77,486.05,486.585,1451635.0,13629.0,486.334234
486.58,486.84,485.79,485.95,2420345.0,15616.0,486.362817
485.95,485.99,485.39,485.8914,2780211.0,24025.0,485.689029
485.8999,486.275,485.715,486.175,2247770.0,16423.0,485.949481
486.18,486.43,485.81,485.955,1708808.0,14604.0,486.139628
485.96,486.665,485.79,486.66,1445100.0,13608.0,486.22021
486.665,486.77,486.355,486.409,1949837.0,16345.0,486.609205
486.41,486.9,486.29,486.55,1354270.0,14325.0,486.588215
486.55,487.39,486.425,486.9999,2822616.0,26493.0,487.025202
487.0,488.04,486.9,488.0,8504452.0,52620.0,487.538046
488.01,488.14,487.2218,487.85,7412460.0,3781.0,487.92396
487.87,488.0,487.77,487.96,329379.0,1417.0,487.848497
487.95,488.2,487.83,488.0792,708944.0,972.0,487.97965
488.09,488.09,487.5895,487.5895,90914.0,645.0,487.875782
487.58,487.65,487.44,487.44,113077.0,486.0,487.513798
487.55,487.55,487.37,487.4,5793.0,117.0,487.455656
487.4,487.49,487.4,487.45,13750.0,144.0,487.459939
487.5,487.5,487.41,487.42,6780.0,110.0,487.445586
487.47,487.49,487.0,487.2,52487.0,419.0,487.231566
487.18,487.34,486.95,486.95,48991.0,285.0,487.235401
486.95,487.12,486.94,487.04,9449.0,148.0,487.034285
487.06,487.1898,487.05,487.06,8677.0,111.0,487.11805
487.06,487.12,486.97,486.97,7914.0,114.0,487.041376
486.96,486.96,486.84,486.94,5392.0,131.0,486.897804
487.0,487.05,486.94,487.0,6652.0,91.0,486.981755
487.05,487.14,486.92,486.94,50519.0,183.0,487.021296
486.21,486.28,485.91,486.12,11925.0,134.0,486.162477
486.23,486.57,486.23,486.57,4331.0,31.0,486.421794
486.6,486.76,486.51,486.76,12236.0,79.0,486.638208
486.78,487.06,486.78,487.06,12773.0,123.0,486.910368
487.08,487.17,486.91,487.04,7727.0,54.0,486.987736
487.0,487.28,487.0,487.28,6700.0,45.0,487.128246
487.31,487.35,487.19,487.33,6610.0,56.0,487.29508
487.12,487.23,487.11,487.23,1632.0,17.0,487.154186
487.25,487.27,487.15,487.15,1977.0,20.0,487.223522
487.09,487.43,487.04,487.34,5551.0,72.0,487.164334
487.44,487.55,487.2,487.25,17172.0,183.0,487.427233
487.24,487.41,487.24,487.39,3600.0,56.0,487.322729
487.37,487.74,487.37,487.71,57139.0,389.0,487.601711
487.78,487.89,487.6,487.75,26737.0,226.0,487.745976
487.8,488.01,487.77,488.0,82241.0,463.0,487.935611
487.92,488.0,487.57,487.57,32150.0,299.0,487.845238
487.62,488.0,485.71,487.92,73890.0,1435.0,487.503823
487.94,487.94,487.46,487.6,54032.0,634.0,487.670027
487.46,488.13,486.95,488.0,240854.0,1602.0,487.549038
488.01,488.63,487.96,488.4,165035.0,1403.0,488.410525
488.4,488.4,487.3806,487.44,148699.0,1380.0,487.928652
487.37,487.65,487.15,487.58,196918.0,1191.0,487.337974
487.59,488.35,487.44,487.89,2748435.0,27454.0,487.872821
487.89,487.9,487.235,487.7001,1823549.0,18455.0,487.510681
487.7,487.7,487.0399,487.6,1887222.0,31873.0,487.419162
487.6,488.2,487.15,488.14,2005914.0,18504.0,487.713692
488.1419,488.78,488.059,488.715,2318833.0,21108.0,488.442631
488.71,489.0365,488.6,489.015,2405618.0,19545.0,488.814483
489.02,489.12,488.4098,488.43,2356950.0,17580.0,488.737473
488.425,488.78,488.355,488.68,1694801.0,15092.0,488.569313
488.67,488.825,488.1,488.25,1610271.0,15516.0,488.407581
488.26,488.83,488.125,488.74,1573198.0,12803.0,488.521949
488.74,488.88,488.225,488.6,1479036.0,12044.0,488.622464
488.6,488.83,488.26,488.35,1810415.0,12244.0,488.512378
488.35,488.36,487.17,487.355,4189566.0,26019.0,487.632424
487.36,487.475,486.71,487.015,3723178.0,21465.0,487.044131
487.02,487.33,486.78,487.16,1646312.0,14335.0,487.093897
487.16,487.515,486.88,487.42,1524066.0,14809.0,487.228036
487.41,487.53,486.71,486.8572,1545825.0,12970.0,487.11613
486.84,487.11,486.54,486.98,1800778.0,13170.0,486.789511
486.9941,487.48,486.95,487.2622,1366257.0,11886.0,487.249128
487.27,487.48,487.03,487.2,985041.0,9897.0,487.221235
487.21,487.81,486.945,487.77,1822561.0,14570.0,487.447259
487.76,488.15,487.605,487.97,2782860.0,16902.0,487.897681
487.98,488.0599,487.71,487.95,1630951.0,11472.0,487.879065
487.95,488.03,487.34,487.47,1603255.0,14614.0,487.652719
487.475,487.58,487.025,487.32,3378942.0,18266.0,487.316228
487.33,487.68,487.16,487.47,6871226.0,39848.0,487.395209
487.465,487.49,487.17,487.22,15615045.0,3056.0,487.39103
487.2,487.35,487.18,487.26,892167.0,1074.0,487.262461
487.25,487.25,487.09,487.18,125845.0,770.0,487.162451
487.17,487.24,487.11,487.11,53905.0,468.0,487.178736
487.11,487.17,487.09,487.12,106118.0,102.0,487.132617
487.11,487.26,487.11,487.16,26051.0,159.0,487.213306
487.15,487.25,487.15,487.24,2584.0,68.0,487.210759
487.24,487.24,487.2,487.24,1808.0,103.0,487.235025
487.15,487.25,487.0,487.0,22604.0,437.0,487.06345
487.15,487.15,487.07,487.15,669.0,30.0,487.11
487.11,487.12,486.98,487.0,5548.0,90.0,487.029201
486.99,486.99,486.5,486.97,11844.0,229.0,486.786917
486.93,487.0,486.9,486.92,3885.0,47.0,486.96126
486.99,487.07,486.99,487.07,1838.0,49.0,487.029777
486.92,486.92,486.91,486.91,775.0,21.0,486.914016
486.93,487.0,486.75,486.75,5012.0,144.0,486.931638
487.7,487.94,487.5,487.79,9448.0,105.0,487.796098
487.63,487.7,487.36,487.42,10132.0,147.0,487.439005
487.48,487.63,487.17,487.24,7651.0,143.0,487.467014
487.27,487.37,487.23,487.24,3087.0,35.0,487.292025
487.4,487.45,487.37,487.37,1154.0,13.0,487.412181
487.53,487.58,487.53,487.58,1038.0,12.0,487.564358
487.58,487.58,487.49,487.58,1140.0,19.0,487.549143
487.67,487.68,487.56,487.56,630.0,7.0,487.638333
487.69,487.69,487.57,487.6,1934.0,20.0,487.608639
487.59,487.81,487.59,487.73,4569.0,32.0,487.705386
487.78,487.79,487.7,487.74,8862.0,77.0,487.730103
487.73,487.85,487.73,487.79,8062.0,59.0,487.806249
487.8,487.94,487.76,487.85,34444.0,242.0,487.863688
487.79,488.0,487.77,488.0,29011.0,133.0,487.973064
487.92,487.99,487.7,487.78,21289.0,253.0,487.85178
487.59,487.74,487.5,487.54,76044.0,461.0,487.597189
487.54,488.0,486.94,487.65,137288.0,1168.0,487.684497
487.67,487.68,487.36,487.4881,30065.0,325.0,487.484141
487.46,487.51,487.3,487.31,47398.0,427.0,487.378975
487.35,487.5,487.31,487.48,33230.0,335.0,487.417917
487.46,487.62,487.39,487.47,33664.0,580.0,487.521218
487.45,487.71,487.36,487.7,79727.0,885.0,487.562187
487.73,488.14,487.4568,487.87,3098123.0,30118.0,487.854199
487.87,488.15,487.66,488.03,2130537.0,18248.0,487.904228
488.03,488.245,487.59,488.11,1553082.0,33017.0,487.973017
488.11,488.27,487.4,487.67,1964361.0,20087.0,487.8119
487.68,487.9199,487.18,487.57,2194359.0,20423.0,487.560674
487.59,487.7,487.22,487.3,1213011.0,11483.0,487.453491
487.32,487.62,487.17,487.59,1038560.0,10579.0,487.38788
487.58,487.82,487.425,487.74,1029958.0,11712.0,487.633764
487.74,488.03,487.73,487.97,827957.0,9537.0,487.876809
487.98,488.18,487.93,488.1204,915237.0,10028.0,488.057366
488.13,488.2,487.88,488.045,936351.0,10102.0,488.033583
488.045,488.48,487.9,488.24,1595018.0,14684.0,488.197692
488.24,488.59,488.24,488.3003,1104704.0,10533.0,488.397205
488.3,488.3185,487.86,488.18,1712878.0,11639.0,488.077391
488.18,488.2201,487.84,488.0799,1245572.0,7721.0,488.029984
488.07,488.46,487.985,488.4299,685676.0,7644.0,488.256713
488.4216,488.54,488.3331,488.44,741664.0,8726.0,488.427884
488.425,488.48,488.18,488.215,853204.0,6177.0,488.314041
488.22,488.8,488.09,488.725,1256281.0,11810.0,488.537297
488.7201,488.91,488.6,488.795,1356740.0,10465.0,488.737938
488.795,489.11,488.71,488.98,1556062.0,13003.0,488.921343
488.99,489.01,488.71,488.885,1183813.0,9912.0,488.871712
488.89,490.33,488.89,490.05,3335169.0,30723.0,489.890904
490.03,491.415,490.01,490.93,3655816.0,29205.0,490.885195
490.94,491.22,490.63,490.675,3720694.0,25657.0,490.911321
490.67,491.365,490.38,491.26,8771435.0,49792.0,490.920544
491.265,491.33,488.4372,490.92,8052565.0,3727.0,491.177038
490.9,491.17,490.9,491.11,284683.0,1035.0,491.082802
491.09,491.18,491.07,491.16,748862.0,528.0,491.139896
491.14,491.18,490.88,490.88,553734.0,618.0,491.033096
490.9,491.05,490.9,491.01,26107.0,168.0,490.999956
491.01,491.27,490.98,491.01,71003.0,365.0,491.082452
491.0,491.19,491.0,491.19,23171.0,235.0,491.137471
491.15,491.18,491.01,491.01,15854.0,404.0,491.074573
491.01,491.27,490.86,491.1,56367.0,354.0,491.038674
491.07,491.19,491.04,491.15,19198.0,160.0,491.102481
491.21,491.27,491.02,491.02,620510.0,184.0,491.268266
491.02,491.07,490.99,491.05,10805.0,136.0,491.016077
491.05,491.09,490.93,491.02,8563.0,94.0,491.00643
491.05,491.38,491.05,491.38,33214.0,213.0,491.22906
491.36,491.4,491.3,491.31,8427.0,143.0,491.366839
491.34,491.34,491.26,491.29,12248.0,199.0,491.312019
491.15,491.29,491.06,491.1,14835.0,134.0,491.172004
491.0,491.0,490.8,490.81,5159.0,66.0,490.930564
490.78,490.89,490.71,490.79,13313.0,62.0,490.780579
490.91,490.93,490.79,490.88,5403.0,36.0,490.863136
490.87,491.03,490.84,491.03,8288.0,49.0,490.908741
491.1,491.12,491.0,491.12,2540.0,18.0,491.07852
491.04,491.16,491.04,491.04,1971.0,20.0,491.08155
490.96,491.06,490.93,490.93,1243.0,20.0,490.987022
490.9,490.9,490.67,490.76,7409.0,72.0,490.746624
490.77,490.77,490.6,490.75,5593.0,65.0,490.668185
490.84,490.84,490.7,490.76,3495.0,25.0,490.773568
490.85,490.85,490.79,490.83,2038.0,28.0,490.830246
490.86,490.88,490.75,490.79,13617.0,174.0,490.828549
490.82,490.95,490.76,490.92,15444.0,169.0,490.855178
490.831,490.85,490.48,490.51,18770.0,244.0,490.621092
490.5,490.67,490.47,490.6,38009.0,212.0,490.551275
490.8896,491.34,490.23,490.27,148924.0,1448.0,490.679879
490.24,490.38,490.03,490.34,104020.0,720.0,490.204735
490.32,490.41,490.19,490.28,36684.0,406.0,490.28549
490.19,490.33,490.19,490.23,36295.0,459.0,490.286007
490.26,490.38,490.22,490.28,49248.0,537.0,490.322517
490.29,490.6,490.12,490.55,116262.0,832.0,490.386902
490.56,491.19,490.52,491.045,3179400.0,28507.0,490.926872
491.05,491.32,490.98,491.2601,1956528.0,17449.0,491.143995
491.3,491.3596,490.41,490.8,2952361.0,38087.0,490.787384
490.8,490.99,490.34,490.7498,1902568.0,17412.0,490.727652
490.76,490.945,490.465,490.59,1745288.0,16077.0,490.729139
490.58,490.74,490.34,490.64,1303859.0,12691.0,490.525523
490.64,490.8571,490.46,490.68,1313604.0,12428.0,490.664212
490.69,491.13,490.6304,491.06,1327570.0,13269.0,490.890408
491.07,491.28,490.97,491.155,1634758.0,12821.0,491.144494
491.16,491.48,491.16,491.32,1347513.0,12215.0,491.345145
491.33,491.47,491.275,491.325,1258040.0,9880.0,491.359887
491.32,491.32,490.53,490.56,2096800.0,16877.0,490.917568
490.56,490.67,490.11,490.42,2898311.0,16750.0,490.4126
490.42,490.61,490.34,490.4,874595.0,8889.0,490.494947
490.39,490.5301,490.13,490.525,1273717.0,11808.0,490.312484
490.524,490.95,490.495,490.914,981482.0,10622.0,490.756745
490.92,491.04,490.71,490.79,1905132.0,10656.0,490.911465
490.795,490.86,490.55,490.74,838282.0,8942.0,490.705796
490.75,491.0,490.46,490.92,1347052.0,12734.0,490.708256
490.92,491.26,490.74,491.23,1288485.0,12045.0,491.05297
491.23,491.42,491.12,491.305,1262712.0,12276.0,491.280177
491.3089,491.49,491.19,491.37,1448089.0,12150.0,491.362031
491.38,491.47,490.95,491.08,1484401.0,15063.0,491.154476
491.085,491.62,491.01,491.37,1821590.0,15675.0,491.283168
491.375,491.44,490.87,491.05,2227165.0,19737.0,491.081589
491.04,491.34,490.72,490.86,6744513.0,48333.0,491.011408
490.85,491.1233,489.8,490.38,6759622.0,8085.0,490.727955
490.41,490.89,489.9,489.96,539047.0,1757.0,490.086834
489.96,490.13,489.41,489.67,1027883.0,1485.0,489.692153
489.68,489.68,489.28,489.31,430271.0,1115.0,489.456184
489.38,489.63,488.6,488.75,174804.0,1182.0,489.080506
488.76,488.9,488.21,488.82,261421.0,1330.0,488.553042
488.83,488.83,488.23,488.49,19274.0,372.0,488.663795
488.55,490.89,488.15,488.4015,106277.0,683.0,489.038933
488.74,489.3,488.64,489.06,125301.0,835.0,489.01377
489.12,489.279,488.7903,488.8,36971.0,268.0,489.011657
488.79,489.0,488.78,488.97,14720.0,181.0,488.89323
488.97,489.05,488.88,488.89,23164.0,162.0,488.988926
